Activity ID,Activity Date,Activity Name,Activity Type,Activity Description,Elapsed Time,Distance,Max Heart Rate,Relative Effort,Commute,Activity Private Note,Activity Gear,Filename,Athlete Weight,Bike Weight,Elapsed Time,Moving Time,Distance,Max Speed,Average Speed,Elevation Gain,Elevation Loss,Elevation Low,Elevation High,Max Grade,Average Grade,Average Positive Grade,Average Negative Grade,Max Cadence,Average Cadence,Max Heart Rate,Average Heart Rate,Max Watts,Average Watts,Calories,Max Temperature,Average Temperature,Relative Effort,Total Work,Number of Runs,Uphill Time,Downhill Time,Other Time,Perceived Exertion,Type,Start Time,Weighted Average Power,Power Count,Prefer Perceived Exertion,Perceived Relative Effort,Commute,Total Weight Lifted,From Upload,Grade Adjusted Distance,Weather Observation Time,Weather Condition,Weather Temperature,Apparent Temperature,Dewpoint,Humidity,Weather Pressure,Wind Speed,Wind Gust,Wind Bearing,Precipitation Intensity,Sunrise Time,Sunset Time,Moon Phase,Bike,Gear,Precipitation Probability,Precipitation Type,Cloud Cover,Weather Visibility,UV Index,Weather Ozone,Jump Count,Total Grit,Average Flow,Flagged,Average Elapsed Speed,Dirt Distance,Newly Explored Distance,Newly Explored Dirt Distance,Activity Count,Total Steps,Carbon Saved,Pool Length,Training Load,Intensity,Average Grade Adjusted Pace,Timer Time,Total Cycles,Recovery,With Pet,Competition,Long Run,For a Cause,Media
15025398705,"Jul 6, 2025, 12:53:24 PM",3e competitie dag Emmeloord,Run,Wat kunnen 5000 meters toch leuk zijn😍😍🎉,990,5.01,189.0,48,false,,Adidas adizero avanti TYO,activities/16040886659.fit.gz,,,990.0,987.0,5012.8,6.58,5.079,28.5,2.0,-3.0,-0.3,3.1,0.0,,,93.0,87.0,189.0,170.0,,,322.0,,,48.0,,,,,,,,,,,0.0,,0.0,,1.0,5020.8,1751803136.0,5.0,19.2,16.8,16.0,0.82,1004.8,4.2,7.6,236.0,2.0,1751772160.0,1751832064.0,0.375,,16986228.0,0.95,5.0,0.99,3478.0,4.0,,,,,0.0,5.063,0.0,,,,2808.0,,,,,5.087,,,,,,,,media/43d9e612-8d7f-420a-9961-214c87fa8f31.jpg
15025691684,"Jul 6, 2025, 1:37:16 PM",Afternoon Run,Run,"",532,1.82,152.0,10,false,,Adidas EVO SL Zwart,activities/16041206348.fit.gz,,,532.0,532.0,1824.1,4.329,3.429,0.0,29.0,-2.7,0.2,2.0,0.0,,,84.0,81.0,152.0,146.0,,,133.0,,,10.0,,,,,,,,,,,0.0,,0.0,,1.0,1825.2,1751806848.0,5.0,19.0,17.0,15.9,0.82,1004.6,3.8,7.2,230.0,2.0,1751772160.0,1751832064.0,0.375,,22463384.0,0.96,5.0,0.99,3742.0,4.0,,,,,0.0,3.429,0.0,,,,1436.0,,,,,3.431,,,,,,,,""
15036824799,"Jul 7, 2025, 4:17:01 PM",Evening Run,Run,"",2439,7.89,148.0,27,false,,Adidas EVO SL Zwart,activities/16053548019.fit.gz,,,2439.0,2439.0,7889.5,6.55,3.235,29.6,149.0,9.9,25.2,3.1,0.0,,,83.0,79.0,148.0,140.0,,,579.0,,,27.0,,,,,,,,,,,0.0,,0.0,,1.0,7914.5,1751904000.0,2.0,18.4,15.3,11.0,0.62,1007.2,6.0,11.8,330.0,0.1,1751858816.0,1751918208.0,0.375,,22463384.0,0.88,5.0,0.54,23719.6,2.0,,,,,0.0,3.235,0.0,,,,6444.0,,,,,3.245,,,,,,,,""
15049377635,"Jul 8, 2025, 4:34:56 PM",Evening Run,Run,3x(1000-400-400),8080,15.77,173.0,112,false,,Adidas EVO SL Zwart,activities/16067288441.fit.gz,,,8080.0,4418.0,15769.7,6.167,3.569,49.7,284.0,12.5,35.8,30.8,0.0,,,96.0,82.0,173.0,152.0,,,1126.0,,,112.0,,,,,,,,,,,0.0,,0.0,,1.0,15833.1,1751990400.0,3.0,18.9,15.8,11.0,0.6,1015.2,5.4,10.1,302.0,0.0,1751945344.0,1752004480.0,0.375,,22463384.0,0.5,5.0,0.73,30122.1,2.0,,,,,0.0,1.952,7733.9,,,,11974.0,,,,,3.584,,,,,,,,""
15054936764,"Jul 9, 2025, 8:55:36 AM",Morning Run,Run,"",3098,10.28,159.0,69,false,,Adidas EVO SL Zwart,activities/16073446198.fit.gz,,,3098.0,3066.0,10281.0,8.2,3.353,56.8,216.0,11.9,63.4,5.1,0.0,,,86.0,81.0,159.0,149.0,,,788.0,,,69.0,,,,,,,,,,,0.0,,0.0,,1.0,10355.1,1752048000.0,3.0,17.3,16.0,12.6,0.74,1020.5,2.9,6.1,287.0,0.0,1752031744.0,1752090880.0,0.375,,22463384.0,0.0,1.0,0.83,26036.4,3.0,,,,,0.0,3.319,0.0,,,,8278.0,,,,,3.377,,,,,,,,""
15071469575,"Jul 10, 2025, 4:54:06 PM",Evening Run,Run,"Afsluitende training, lekker opdrachten doen in Heumensoord.",6019,9.33,163.0,45,false,,Adidas EVO SL Zwart,activities/16091301455.fit.gz,,,6019.0,2649.0,9332.4,5.24,3.523,11.7,152.0,24.3,33.2,5.6,0.0,,,99.0,82.0,163.0,146.0,,,645.0,,,45.0,,,,,,,,,,,0.0,,0.0,,1.0,9350.2,1752163200.0,2.0,24.5,24.0,14.3,0.53,1021.0,3.9,7.6,348.0,0.0,1752118272.0,1752177152.0,0.375,,22463384.0,0.0,1.0,0.48,30380.8,2.0,,,,,0.0,1.55,8502.1,,,,7142.0,,,,,3.53,,,,,,,,""
15077227462,"Jul 11, 2025, 9:44:59 AM",Lunch Run,Run,"",1639,5.60,156.0,29,false,,Adidas EVO SL Zwart,activities/16097655357.fit.gz,,,1639.0,1639.0,5606.9,4.8,3.421,2.3,128.0,9.8,12.3,1.2,0.0,,,83.0,81.0,156.0,146.0,,,410.0,,,29.0,,,,,,,,,,,0.0,,0.0,,1.0,5609.5,1752224384.0,2.0,21.0,21.2,14.9,0.68,1020.8,2.9,6.7,356.0,0.0,1752204672.0,1752263552.0,0.5,,22463384.0,0.0,1.0,0.49,27145.3,4.0,,,,,0.0,3.421,0.0,,,,4388.0,,,,,3.423,,,,,,,,""
15092581226,"Jul 12, 2025, 6:17:23 PM",Evening Run,Run,"",713,2.59,156.0,14,false,,Adidas EVO SL Zwart,activities/16114517789.fit.gz,,,713.0,713.0,2589.9,4.286,3.632,0.0,39.0,16.5,18.5,2.5,0.0,,,84.0,82.0,156.0,148.0,,,186.0,,,14.0,,,,,,,,,,,0.0,,0.0,,1.0,2593.5,1752343168.0,1.0,25.0,24.3,12.2,0.45,1011.9,4.2,8.6,347.0,0.0,1752291328.0,1752349824.0,0.625,,22463384.0,0.0,1.0,0.21,31222.8,0.0,,,,,0.0,3.632,74.8,,,,1926.0,,,,,3.637,,,,,,,,""
15093085359,"Jul 12, 2025, 7:23:21 PM",AtH trackmeeting,Run,"Gevoelsmatig geen goede race, maar wel een pr🤔🤩
En voor het tweede jaar op rij serie winst🎉",566,3.01,189.0,35,false,,Adidas adizero avanti TYO,activities/16115072501.fit.gz,,,566.0,566.0,3009.3,6.98,5.317,0.0,8.0,16.5,18.0,2.5,0.0,,,101.0,88.0,189.0,178.0,,,183.0,,,35.0,,,,,,,,,,,0.0,,0.0,,1.0,3015.6,1752346752.0,1.0,23.2,22.1,12.5,0.51,1012.1,3.3,7.7,341.0,0.0,1752291328.0,1752349824.0,0.625,,16986228.0,0.0,1.0,0.26,29627.5,0.0,,,,,0.0,5.317,3009.3,,,,1630.0,,,,,5.328,,,,,,,,media/4a6377a8-38c4-4b3c-bf06-baf94400fc54.jpg
15093211558,"Jul 12, 2025, 7:51:07 PM",Night Run,Run,"",475,1.57,154.0,9,false,,Adidas EVO SL Zwart,activities/16115213781.fit.gz,,,475.0,475.0,1576.0,3.929,3.318,0.0,49.0,16.5,18.4,2.5,0.1,,,84.0,82.0,154.0,147.0,,,115.0,,,9.0,,,,,,,,,,,0.0,,0.0,,1.0,1580.4,1752346752.0,1.0,23.2,22.1,12.5,0.51,1012.1,3.3,7.7,341.0,0.0,1752291328.0,1752349824.0,0.625,,22463384.0,0.0,1.0,0.26,29627.5,0.0,,,,,0.0,3.318,0.0,,,,1290.0,,,,,3.327,,,,,,,,""
15098202044,"Jul 13, 2025, 7:58:40 AM",Morning Ride,Ride,,7537,54.60,149.0,73,false,,,activities/16120778790.fit.gz,,,7537.0,7034.0,54608.1,9.82,7.763,139.0,162.0,18.4,44.2,41.5,0.0,,,,,149.0,136.0,,128.0,1089.0,,20.0,73.0,,,,,,,,,,,,,0.0,,1.0,,1752390016.0,3.0,18.2,18.4,15.4,0.84,1011.4,1.4,3.6,30.0,0.0,1752377600.0,1752436224.0,0.625,,,0.35,5.0,0.91,20245.1,1.0,,,,,0.0,7.245,0.0,,,,,,,,,,,,,,,,,""
15121117202,"Jul 15, 2025, 11:37:30 AM",Afternoon Run,Run,"",2352,7.96,158.0,49,false,,On Cloudeclipse,activities/16145894540.fit.gz,,,2352.0,2349.0,7961.6,11.7,3.389,29.4,137.0,10.0,25.2,3.1,0.0,,,83.0,79.0,158.0,148.0,,,587.0,,,49.0,,,,,,,,,,,0.0,,0.0,,1.0,7986.5,1752577152.0,2.0,21.8,19.6,11.5,0.52,1017.3,5.3,11.2,252.0,0.0,1752550528.0,1752608896.0,0.625,,24591562.0,0.36,5.0,0.58,29949.5,5.0,,,,,0.0,3.385,0.0,,,,6186.0,,,,,3.4,,,,,,,,""
15184129688,"Jul 21, 2025, 7:43:41 AM",Morning Run,Run,"",2508,8.40,164.0,61,false,,On Cloudeclipse,activities/16215039434.fit.gz,,,2508.0,2508.0,8400.4,4.05,3.349,2.7,98.0,10.6,13.4,1.7,0.0,,,83.0,79.0,164.0,152.0,,,642.0,,,61.0,,,,,,,,,,,0.0,,0.0,,1.0,8404.6,1753081216.0,3.0,18.5,18.1,15.8,0.84,1004.1,3.1,6.7,176.0,0.0,1753069312.0,1753126912.0,0.875,,24591562.0,0.79,5.0,0.65,26181.5,1.0,,,,,0.0,3.349,51.8,,,,6602.0,0.0,,,,3.351,,,,,,,,""
15197818999,"Jul 22, 2025, 12:26:52 PM",Afternoon Run,Run,"",2738,9.41,171.0,81,false,,On Cloudeclipse,activities/16229937125.fit.gz,,,2738.0,2738.0,9415.0,3.714,3.438,6.9,134.0,10.3,17.4,4.5,0.0,,,82.0,79.0,171.0,157.0,,,723.0,,,81.0,,,,,,,,,,,0.0,,0.0,,1.0,9426.2,1753185536.0,3.0,21.3,19.1,14.9,0.67,1008.7,5.1,10.1,254.0,0.2,1753155840.0,1753213184.0,0.875,,24591562.0,0.86,5.0,0.71,16796.7,4.0,,,,,,3.439,259.0,,,,7242.0,0.0,,,,3.443,,,,,,,,""
15207073041,"Jul 23, 2025, 8:06:45 AM",Morning Run,Run,"",3133,10.28,165.0,82,false,,On Cloudeclipse,activities/16239821230.fit.gz,,,3133.0,3080.0,10283.4,4.003,3.338,0.0,123.0,10.5,12.4,1.7,0.0,,,85.0,79.0,165.0,154.0,,,777.0,,,82.0,,,,,,,,,,,0.0,,0.0,,1.0,10288.2,1753257600.0,3.0,18.2,16.1,15.1,0.82,1011.8,4.1,8.4,244.0,0.0,1753242368.0,1753299584.0,0.875,,24591562.0,0.71,5.0,0.82,18514.6,2.0,,,,,,3.282,547.1,,,,8146.0,0.0,,,,3.34,,,,,,,,""
15224230444,"Jul 24, 2025, 5:38:32 PM",Evening Run,Run,3x10' tempo,4033,14.48,175.0,128,false,,Adidas EVO SL Zwart,activities/16258087461.fit.gz,,,4033.0,3927.0,14487.1,4.217,3.688,22.2,169.0,9.7,18.3,4.1,0.0,,,85.0,80.0,175.0,159.0,,,1067.0,,,128.0,,,,,,,,,,,0.0,,0.0,,1.0,14506.0,1753376384.0,2.0,23.7,24.1,14.9,0.58,1013.3,2.3,5.3,323.0,0.0,1753328896.0,1753385856.0,0.875,,22463384.0,0.23,5.0,0.55,28688.9,1.0,,,,,,3.592,0.0,,,,10502.0,0.0,,,,3.694,,,,,,,,""
15238693307,"Jul 26, 2025, 6:24:57 AM",Morning Run,Run,"",6413,17.83,164.0,131,false,,On Cloudeclipse,activities/16273697903.fit.gz,,,6413.0,5307.0,17831.1,3.602,3.36,13.4,259.0,10.5,18.2,3.8,0.0,,,87.0,80.0,164.0,152.0,,,1327.0,,,131.0,,,,,,,,,,,0.0,,0.0,,1.0,17850.7,1753509632.0,3.0,16.2,17.4,14.9,0.92,1016.9,1.2,2.6,192.0,0.0,1753501824.0,1753558528.0,0.125,,24591562.0,0.33,5.0,0.63,20011.4,1.0,,,,,,2.78,132.1,,,,14214.0,0.0,,,,3.364,,,,,,,,""
15249931898,"Jul 27, 2025, 8:06:29 AM",Morning Run,Run,"",2515,8.10,159.0,49,false,,On Cloudeclipse,activities/16285782145.fit.gz,,,2515.0,2515.0,8105.8,3.938,3.224,7.2,106.0,10.5,17.6,7.1,0.0,,,84.0,78.0,159.0,147.0,,,608.0,,,49.0,,,,,,,,,,,0.0,,0.0,,1.0,8118.4,1753603200.0,3.0,18.3,17.6,13.8,0.75,1014.2,3.0,6.5,2.0,0.0,1753588224.0,1753644800.0,0.125,,24591562.0,0.72,5.0,0.66,27372.5,2.0,,,,,,3.223,0.0,,,,6584.0,0.0,,,,3.228,,,,,,,,""
15277268867,"Jul 29, 2025, 4:18:18 PM",Evening Run,Run,6x1km,4138,14.80,170.0,109,false,,Adidas EVO SL Zwart,activities/16314886205.fit.gz,,,4138.0,4046.0,14803.1,4.805,3.659,25.8,170.0,8.2,19.8,4.0,0.0,,,85.0,81.0,170.0,154.0,,,1048.0,,,109.0,,,,,,,,,,,0.0,,0.0,,1.0,14821.6,1753804800.0,3.0,21.3,19.3,11.1,0.52,1015.5,3.6,7.7,311.0,0.0,1753761280.0,1753817472.0,0.125,,22463384.0,0.31,5.0,0.92,23947.0,2.0,,,,,,3.577,0.0,,,,10912.0,0.0,,,,3.663,,,,,,,,""
15285870034,"Jul 30, 2025, 11:27:58 AM",Afternoon Run,Run,"",3651,11.88,164.0,101,false,,On Cloudeclipse,activities/16324092922.fit.gz,,,3651.0,3583.0,11880.1,3.714,3.315,37.5,270.0,8.0,26.8,14.1,0.0,,,97.0,80.0,164.0,155.0,,,917.0,,,101.0,,,,,,,,,,,0.0,,0.0,,1.0,11932.7,1753873152.0,3.0,20.9,19.0,11.3,0.54,1016.0,4.6,9.7,289.0,0.0,1753847808.0,1753903744.0,0.125,,24591562.0,0.19,5.0,0.64,26252.4,5.0,,,,,,3.254,20.4,,,,9568.0,0.0,,,,3.33,,,,,,,,""
15297304462,"Jul 31, 2025, 11:00:33 AM",Afternoon Ride,Ride,"",6408,49.03,158.0,108,false,,,activities/16336277881.fit.gz,,9.0,6408.0,6408.0,49031.1,14.285,7.696,269.0,271.0,21.8,90.2,20.3,0.0,,,,,158.0,143.0,,140.0,1125.0,,25.0,108.0,,,,,,,,,,,0.0,,0.0,,1.0,,1753959552.0,3.0,21.7,19.7,16.0,0.7,1014.0,4.3,8.8,281.0,0.2,1753934208.0,1753990016.0,0.125,,,0.7,5.0,0.9,28589.1,4.0,,,,,,7.652,24.8,,,,,0.0,,,,,,,,,,,,""
15317250967,"Aug 2, 2025, 7:24:46 AM",Groesbeekse trail - 10km,Run,"",9355,17.97,175.0,170,false,,ASICS Gel-Sonoma 7,activities/16357618019.fit.gz,,,9355.0,6075.0,17975.2,4.688,2.959,324.9,509.0,52.6,95.2,36.9,0.0,,,96.0,81.0,175.0,155.0,,,1501.0,,,170.0,,,,,,,,,,,0.0,,0.0,,1.0,18922.3,1754118016.0,5.0,16.4,14.3,14.5,0.89,1011.3,3.5,7.6,310.0,0.7,1754107264.0,1754162688.0,0.25,,19476864.0,0.76,5.0,0.91,13862.8,1.0,,,,,,1.921,15495.4,,,,16444.0,0.0,,,,3.115,,,,,,,,""
15327624343,"Aug 3, 2025, 8:22:30 AM",Morning Run,Run,"",3820,12.23,159.0,75,false,,Adidas Adizero SL,activities/16368774303.fit.gz,,,3820.0,3820.0,12229.3,3.817,3.201,12.6,103.0,10.5,17.8,9.3,0.0,,,86.0,80.0,159.0,147.0,,,932.0,,,75.0,,,,,,,,,,,0.0,,0.0,,1.0,12252.7,1754208000.0,1.0,18.1,17.7,13.6,0.75,1017.1,4.5,9.3,243.0,0.0,1754193664.0,1754248960.0,0.375,,17174820.0,0.56,5.0,0.16,28820.3,3.0,,,,,,3.201,1049.7,,,,10140.0,0.0,,,,3.208,,,,,,,,""
15338430585,"Aug 4, 2025, 8:24:00 AM",Morning Run,Run,"",2115,6.93,156.0,35,false,,On Cloudeclipse,activities/16380394517.fit.gz,,,2115.0,2112.0,6933.7,4.317,3.283,6.8,85.0,10.8,17.6,7.0,0.0,,,85.0,80.0,156.0,145.0,,,500.0,,,35.0,,,,,,,,,,,0.0,,0.0,,1.0,6943.6,1754294400.0,3.0,19.4,18.4,16.8,0.85,1017.0,3.2,6.4,240.0,0.0,1754280192.0,1754335232.0,0.375,,24591562.0,0.67,5.0,0.88,19937.5,2.0,,,,,,3.278,668.2,,,,5570.0,0.0,,,,3.288,,,,,,,,""
15349939397,"Aug 5, 2025, 7:33:16 AM",Morning Run,Run,Met Stefan door het bos🧭🖼,6523,17.46,161.0,70,false,,ASICS Gel-Sonoma 7,activities/16392710951.fit.gz,,,6523.0,6448.0,17460.8,4.333,2.708,281.4,565.0,50.6,96.2,31.8,0.0,,,97.0,81.0,161.0,140.0,,,1302.0,,,70.0,,,,,,,,,,,0.0,,0.0,,1.0,18221.8,1754377216.0,1.0,17.3,17.3,12.6,0.74,1017.0,3.9,7.8,277.0,0.0,1754366720.0,1754421504.0,0.375,,19476864.0,0.63,5.0,0.08,27499.7,2.0,,,,,,2.677,16453.5,,,,17378.0,0.0,,,,2.826,,,,,,,,""
15365625692,"Aug 6, 2025, 11:54:21 AM",Afternoon Ride,Ride,"",10341,71.34,149.0,79,false,,,activities/16409380010.fit.gz,,9.0,10341.0,9220.0,71344.6,10.78,7.738,222.0,247.0,9.6,41.6,33.3,0.0,,,,,149.0,134.0,,136.0,1410.0,,24.0,79.0,,,,,,,,,,,0.0,,0.0,,1.0,,1754477952.0,3.0,20.6,19.0,11.3,0.55,1024.2,4.1,8.8,260.0,0.0,1754453120.0,1754507776.0,0.375,,,0.0,1.0,0.66,31586.0,5.0,,,,,,6.899,302.8,,,,,0.0,,,,,,,,,,,,""
15384803311,"Aug 8, 2025, 6:43:24 AM",Morning Run,Run,"",3338,8.67,162.0,44,false,,On Cloudeclipse,activities/16429841902.fit.gz,,,3338.0,2694.0,8675.7,8.256,3.22,75.0,272.0,186.8,241.2,16.8,0.0,,,101.0,82.0,162.0,145.0,,,618.0,,,44.0,,,,,,,,,,,0.0,,0.0,,1.0,8790.1,1754632832.0,2.0,17.5,18.8,12.9,0.74,1019.0,1.4,3.8,217.0,0.0,1754624512.0,1754678016.0,0.375,,24591562.0,0.0,1.0,0.48,25464.1,1.0,,,,,,2.599,732.8,,,,7252.0,0.0,,,,3.263,,,,,,,,""
15395185699,"Aug 9, 2025, 6:29:42 AM",Morning Run,Run,"3x(1000m - 400m - 400m)
Rondjes rennen op een Tsjechische gravel baan",4167,11.39,178.0,80,false,,On Cloudeclipse,activities/16440956657.fit.gz,,,4167.0,3272.0,11396.5,6.8,3.483,207.6,264.0,222.5,271.3,36.8,0.0,,,95.0,81.0,178.0,153.0,,,798.0,,,80.0,,,,,,,,,,,0.0,,0.0,,1.0,11762.4,1754719232.0,3.0,18.2,18.8,13.1,0.72,1021.5,0.4,1.5,83.0,0.0,1754711040.0,1754764288.0,0.5,,24591562.0,0.0,1.0,0.91,25588.5,1.0,,,,,,2.735,92.7,,,,8732.0,0.0,,,,3.595,,,,,,,,media/960ef6dd-f4a3-4e86-9854-9024a6a0a1b6.jpg
15406705938,"Aug 10, 2025, 6:38:55 AM",Morning Run,Run,"",4025,10.05,163.0,48,false,,On Cloudeclipse,activities/16453278701.fit.gz,,,4025.0,3076.0,10049.9,5.433,3.267,105.6,337.0,192.5,248.7,14.6,0.0,,,106.0,83.0,163.0,144.0,,,723.0,,,48.0,,,,,,,,,,,0.0,,0.0,,1.0,10263.7,1754805632.0,1.0,20.9,22.7,14.6,0.67,1022.0,2.5,5.0,332.0,0.0,1754797440.0,1754850560.0,0.625,,24591562.0,0.0,1.0,0.0,26024.7,1.0,,,,,,2.497,829.3,,,,8392.0,0.0,,,,3.337,,,,,,,,media/c771c592-f11c-4aad-b9ab-cc11a74bac2d.jpg|media/cbf34a27-edd3-4add-94ec-7c9eba361691.jpg|media/a9be38c0-a12a-4219-8e3b-95c9f1dd18dd.jpg|media/6197568b-a544-4535-8ba7-3e579fecae2d.jpg
15418173480,"Aug 11, 2025, 6:47:45 AM",Morning Run,Run,12x400m,4014,11.21,174.0,78,false,,On Cloudeclipse,activities/16465580986.fit.gz,,,4014.0,3092.0,11213.2,5.1,3.627,195.1,220.0,233.5,266.2,43.9,0.0,,,91.0,82.0,174.0,154.0,,,775.0,,,78.0,,,,,,,,,,,0.0,,0.0,,1.0,11517.7,1754892032.0,1.0,15.3,18.9,11.1,0.76,1027.1,0.2,1.0,60.0,0.0,1754883968.0,1754936960.0,0.625,,24591562.0,0.0,1.0,0.0,28002.0,1.0,,,,,,2.794,104.2,,,,8350.0,0.0,,,,3.725,,,,,,,,""
15429690140,"Aug 12, 2025, 6:45:58 AM",Morning Run,Run,"",4597,12.68,161.0,66,false,,On Cloudeclipse,activities/16477860413.fit.gz,,,4597.0,3824.0,12685.2,8.914,3.317,92.1,504.0,185.8,245.6,42.6,0.0,,,93.0,82.0,161.0,145.0,,,899.0,,,66.0,,,,,,,,,,,0.0,,0.0,,1.0,12871.9,1754978432.0,1.0,15.3,18.5,10.5,0.73,1022.4,0.7,2.1,129.0,0.0,1754970496.0,1755023232.0,0.625,,24591562.0,0.0,1.0,0.01,27955.7,1.0,,,,,,2.759,221.5,,,,10314.0,0.0,,,,3.366,,,,,,,,""
15460171833,"Aug 14, 2025, 7:25:03 PM",Night Run,Run,"",2054,6.85,163.0,41,false,,On Cloudeclipse,activities/16510360585.fit.gz,,,2054.0,2034.0,6853.4,4.34,3.369,7.0,111.0,10.5,17.6,6.1,0.0,,,82.0,79.0,163.0,147.0,,,500.0,,,41.0,,,,,,,,,,,0.0,,0.0,,1.0,6863.8,1755197952.0,2.0,25.0,24.1,18.3,0.66,1019.2,3.9,8.4,314.0,0.0,1755145088.0,1755198080.0,0.625,,24591562.0,0.0,1.0,0.43,25550.6,0.0,,,,,,3.337,244.3,,,,5330.0,0.0,,,,3.375,,,,,,,,""
15470222277,"Aug 15, 2025, 5:10:38 PM",Evening Run,Run,"",3866,12.29,161.0,71,false,,Adidas EVO SL Zwart,activities/16521101195.fit.gz,,,3866.0,3557.0,12293.8,7.733,3.456,58.9,253.0,12.3,53.6,46.1,0.0,,,86.0,81.0,161.0,147.0,,,890.0,,,71.0,,,,,,,,,,,0.0,,0.0,,1.0,12374.2,1755277184.0,1.0,26.1,25.8,17.2,0.58,1022.8,4.6,8.2,350.0,0.0,1755231744.0,1755284352.0,0.625,,22463384.0,0.0,1.0,0.31,29700.9,1.0,,,,,,3.18,0.0,,,,9514.0,0.0,,,,3.479,,,,,,,,""
15476862009,"Aug 16, 2025, 7:34:32 AM",Morning Ride,Ride,,12250,81.91,156.0,147,false,,,activities/16528230148.fit.gz,,9.0,12250.0,10597.0,81917.9,10.94,7.73,324.0,337.0,-3.6,75.2,47.7,0.0,,,,,156.0,140.0,,135.0,1656.0,,20.0,147.0,,,,,,,,,,,,,0.0,,1.0,,1755327616.0,3.0,18.7,17.0,15.7,0.83,1024.9,3.4,7.0,11.0,0.0,1755318144.0,1755370624.0,0.75,,,0.0,1.0,0.98,18590.9,1.0,,,,,,6.687,268.4,,,,,0.0,,,,,,,,,,,,""
15486697743,"Aug 17, 2025, 7:22:53 AM",Morning Run,Run,,6190,21.17,162.0,166,false,,,activities/16538844651.fit.gz,,,6190.0,6190.0,21178.0,4.08,3.421,9.2,212.0,10.4,17.4,3.5,0.0,,,85.0,80.0,162.0,153.0,,,1569.0,,,166.0,,,,,,,,,,,,,0.0,,1.0,21195.8,1755414016.0,2.0,15.5,16.3,12.1,0.8,1023.6,1.7,4.9,345.0,0.0,1755404672.0,1755456896.0,0.875,,,0.02,5.0,0.55,26850.1,1.0,,,,,,3.421,269.4,,,,16386.0,0.0,,,,3.424,,,,,,,,""
15497418566,"Aug 18, 2025, 6:44:45 AM",Morning Run,Run,"",2340,7.94,164.0,56,false,,Adidas EVO SL Zwart,activities/16550327532.fit.gz,,,2340.0,2340.0,7946.1,10.929,3.396,29.4,158.0,10.0,25.2,3.1,0.0,,,84.0,81.0,164.0,152.0,,,586.0,,,56.0,,,,,,,,,,,0.0,,0.0,,1.0,7970.7,1755496832.0,3.0,15.7,15.1,13.9,0.89,1021.6,2.4,4.8,53.0,0.0,1755491200.0,1755543168.0,0.875,,22463384.0,0.0,1.0,0.81,21611.2,0.0,,,,,,3.396,0.0,,,,6308.0,0.0,,,,3.406,,,,,,,,""
15510940708,"Aug 19, 2025, 9:00:32 AM",Lunch Run,Run,"",2575,7.29,163.0,49,false,,On Cloudeclipse,activities/16564713337.fit.gz,,,2575.0,2456.0,7292.9,4.283,2.969,118.8,201.0,141.6,262.9,19.6,0.0,,,88.0,80.0,163.0,148.0,,,576.0,,,49.0,,,,,,,,,,,0.0,,0.0,,1.0,7642.4,1755593984.0,1.0,23.1,25.4,13.6,0.55,1014.8,2.0,5.1,101.0,0.0,1755577216.0,1755628288.0,0.875,,24591562.0,0.0,1.0,0.0,30164.9,5.0,,,,,,2.832,3937.1,,,,6528.0,0.0,,,,3.112,,,0.0,,,,,""
15521105578,"Aug 20, 2025, 6:03:46 AM",Morning Run,Run,Met de voorzitter op pad,2749,7.17,153.0,20,false,,On Cloudeclipse,activities/16575508212.fit.gz,,,2749.0,2699.0,7174.6,4.233,2.658,91.0,147.0,141.6,195.5,22.2,-0.1,,,90.0,81.0,153.0,137.0,,,573.0,,,20.0,,,,,,,,,,,0.0,,0.0,,1.0,7460.6,1755669632.0,3.0,17.4,18.2,13.3,0.77,1010.0,0.8,2.9,281.0,0.0,1755663744.0,1755714560.0,0.875,,24591562.0,0.2,5.0,0.78,26259.6,0.0,,,,,,2.61,1422.0,,,,7234.0,0.0,,,,2.764,,,0.0,,,,,""
15532691559,"Aug 21, 2025, 6:02:48 AM",Morning Run,Run,"",4018,11.62,178.0,65,false,,On Cloudeclipse,activities/16587880856.fit.gz,,,4018.0,3788.0,11627.6,4.967,3.07,218.0,321.0,141.8,273.3,24.8,-0.1,,,90.0,81.0,178.0,146.0,,,873.0,,,65.0,,,,,,,,,,,0.0,,0.0,,1.0,12203.6,1755756032.0,3.0,17.7,17.4,13.4,0.76,1007.1,1.6,3.6,25.0,0.0,1755750272.0,1755800960.0,0.875,,24591562.0,0.42,5.0,0.98,26822.0,0.0,,,,,,2.894,1436.9,,,,10190.0,0.0,,,,3.222,,,0.0,,,,,""
15578464712,"Aug 25, 2025, 9:04:21 AM",Lunch Run,Run,"",2577,8.02,161.0,52,false,,On Cloudeclipse,activities/16638576938.fit.gz,,,2577.0,2401.0,8024.7,4.25,3.342,29.4,121.0,10.0,25.2,3.3,0.0,,,85.0,80.0,161.0,148.0,,,610.0,,,52.0,,,,,,,,,,,0.0,,0.0,,1.0,8049.5,1756112384.0,3.0,18.2,18.4,10.5,0.61,1020.2,1.2,3.7,182.0,0.0,1756096640.0,1756147072.0,0.125,,24591562.0,0.0,1.0,0.79,31126.1,3.0,,,,,,3.114,0.0,,,,6342.0,0.0,,,,3.353,,,0.0,,,,,""
